-2.613,-0.479,-2.284,0.328,-0.014,-0.002,-0.067,-0.045
-2.613,-0.479,-2.284,0.328,-0.014,-0.002,-0.067,-0.045
-2.380,-0.063,-2.109,0.685,-0.014,-0.002,-0.068,-0.057
-1.558,0.422,-1.164,1.022,-0.011,0.000,-0.079,-0.051
-1.558,0.422,-1.164,1.022,-0.011,0.000,-0.079,-0.051
-1.652,0.261,-1.369,1.257,-0.011,0.000,-0.065,-0.059
0.182,0.564,2.084,1.366,-0.008,0.001,-0.206,-0.054
0.182,0.564,2.084,1.366,-0.008,0.001,-0.206,-0.054
1.598,1.234,2.785,1.619,-0.003,0.002,-0.181,-0.050
1.424,1.155,2.046,2.186,-0.003,0.003,-0.135,-0.071
1.278,1.313,2.156,1.834,-0.001,0.003,-0.126,-0.050
0.917,1.029,1.179,1.519,-0.000,0.003,-0.060,-0.033
0.965,0.158,0.829,1.115,0.000,0.004,-0.037,-0.011
0.965,0.158,0.829,1.115,0.000,0.004,-0.037,-0.011
0.824,0.684,0.604,0.755,0.001,0.003,-0.023,0.005
-0.638,0.601,-1.352,0.798,-0.000,0.003,0.064,0.002
-0.638,0.601,-1.352,0.798,-0.000,0.003,0.064,0.002
-0.395,0.581,-1.641,0.619,-0.001,0.003,0.073,0.011
-0.134,0.214,-1.037,0.420,-0.001,0.003,0.033,0.020
-0.821,0.339,-1.646,0.218,-0.002,0.003,0.057,0.027
-1.181,0.419,-2.272,0.378,-0.002,0.003,0.083,0.018
-2.023,0.130,-6.388,6.673,-0.016,0.028,0.118,0.016
-1.202,0.225,-9.423,15.692,-0.034,0.062,0.043,-0.007
-1.419,0.368,-13.430,23.915,-0.051,0.096,0.031,0.001
-3.403,4.227,-15.350,28.846,-0.067,0.128,-0.074,0.154
-6.109,11.031,-18.430,34.167,-0.083,0.158,-0.113,0.269
-6.947,8.134,-15.482,24.689,-0.094,0.179,-0.407,1.003
-6.807,3.296,-14.093,19.777,-0.102,0.191,-0.576,1.404
-8.881,11.848,-14.067,20.294,-0.111,0.209,-0.682,1.599
-4.465,3.062,-3.985,3.221,-0.111,0.204,-1.194,2.391
-7.272,5.928,-6.970,2.810,-0.114,0.213,-1.083,2.517
-5.059,0.612,-3.031,-8.601,-0.109,0.196,-1.211,2.882
-5.011,1.639,-2.169,-6.458,-0.109,0.194,-1.252,2.744
-6.361,3.705,-2.478,-6.031,-0.110,0.189,-1.249,2.664
-6.361,3.705,-4.304,-2.379,-0.117,0.204,-1.249,2.664
-2.813,-3.829,-1.966,-6.661,-0.108,0.183,-1.251,2.625
-1.661,-1.158,1.186,-9.926,-0.083,0.132,-1.091,2.142
-3.957,0.555,0.335,-8.224,-0.086,0.138,-1.091,2.142
-2.837,0.498,4.799,-13.104,-0.070,0.113,-1.118,2.071
-3.081,0.150,4.263,-13.808,-0.063,0.099,-0.999,1.924
-1.719,-1.789,6.322,-14.788,-0.056,0.083,-1.017,1.774
-0.765,-0.642,8.106,-16.352,-0.046,0.068,-0.984,1.673
-0.693,-0.329,6.350,-12.178,-0.026,0.034,-0.643,1.029
-0.180,-1.120,8.248,-16.075,-0.019,0.018,-0.646,1.028
0.107,0.155,7.982,-12.907,-0.006,-0.002,-0.474,0.617
-0.118,1.009,8.198,-13.951,0.005,-0.020,-0.351,0.441
0.439,-1.252,7.995,-15.482,0.015,-0.040,-0.210,0.277
0.641,-1.663,7.553,-15.176,0.026,-0.060,-0.058,0.015
0.700,0.403,10.305,-16.087,0.037,-0.080,-0.058,-0.196
1.574,0.455,11.954,-15.360,0.048,-0.099,0.008,-0.465
3.061,-1.166,13.317,-19.150,0.061,-0.121,0.091,-0.555
3.816,-1.560,9.863,-12.367,0.068,-0.129,0.360,-0.993
3.901,-2.382,8.725,-11.705,0.079,-0.148,0.547,-1.261
4.007,-2.778,8.987,-11.358,0.088,-0.166,0.651,-1.511
3.497,-2.500,7.035,-9.726,0.097,-0.181,0.866,-1.771
2.207,2.247,7.836,-9.445,0.105,-0.197,0.918,-1.993
2.848,-0.398,9.936,-14.532,0.118,-0.219,0.974,-2.008
0.796,4.345,6.986,-7.607,0.116,-0.213,1.103,-2.276
3.725,-7.555,4.361,-12.066,0.116,-0.220,1.238,-2.143
4.118,-6.230,-0.685,2.142,0.106,-0.199,1.357,-2.592
1.901,0.600,-8.771,22.710,0.084,-0.152,1.493,-3.034
1.901,0.600,-8.771,22.710,0.084,-0.152,1.493,-3.034
0.609,0.536,-14.364,28.082,0.069,-0.127,1.579,-2.994
-4.519,7.000,-16.600,28.496,0.035,-0.063,1.267,-2.208
-4.718,6.222,-15.935,22.601,0.028,-0.048,1.145,-1.730
-5.856,5.308,-15.576,19.264,0.018,-0.036,0.998,-1.418
-5.162,3.261,-12.759,13.640,0.012,-0.030,0.794,-1.054
-5.786,2.009,-14.244,9.711,0.001,-0.016,0.722,-0.689
-5.313,0.679,-10.411,5.036,-0.002,-0.013,0.493,-0.411
-5.101,-0.189,-8.621,2.480,-0.007,-0.010,0.346,-0.248
-5.704,0.121,-8.911,2.235,-0.009,-0.008,0.327,-0.214
-5.700,0.103,-9.124,3.009,-0.012,-0.007,0.306,-0.232
-5.033,-0.756,-7.038,0.582,-0.015,-0.005,0.170,-0.089
-5.229,-0.364,-7.215,0.843,-0.016,-0.004,0.164,-0.093
-4.920,-0.957,-6.256,-0.222,-0.018,-0.003,0.094,-0.030
-4.710,-1.153,-5.641,-0.659,-0.018,-0.003,0.057,-0.007
-4.130,-1.431,-4.534,-0.907,-0.018,-0.003,0.000,0.007
-4.261,-1.319,-4.434,-0.814,-0.018,-0.003,-0.006,0.000
-4.134,-1.097,-4.130,-0.579,-0.018,-0.003,-0.017,-0.009
-3.787,-0.489,-3.931,-0.197,-0.018,-0.003,-0.025,-0.024
-3.881,-0.586,-3.879,-0.392,-0.017,-0.002,-0.022,-0.011
-3.390,-0.573,-2.990,0.415,-0.017,-0.002,-0.063,-0.050
-2.896,-0.021,-2.437,0.726,-0.016,-0.002,-0.079,-0.057
-2.349,0.586,-1.751,1.539,-0.015,-0.000,-0.099,-0.083
-0.876,0.279,0.295,1.116,-0.013,0.000,-0.176,-0.052
0.045,-0.090,2.005,0.322,-0.011,0.000,-0.239,-0.011
-0.721,0.566,0.228,0.608,-0.010,0.000,-0.136,-0.025
0.435,0.187,1.658,0.887,-0.008,0.001,-0.180,-0.033
0.783,0.634,2.301,1.448,-0.006,0.001,-0.191,-0.055
2.027,0.777,3.753,1.629,-0.004,0.002,-0.240,-0.058
1.589,1.301,2.131,2.017,-0.002,0.003,-0.131,-0.066
1.138,0.767,1.650,1.438,-0.001,0.003,-0.096,-0.031
0.641,0.238,1.006,1.407,-0.000,0.003,-0.053,-0.027
0.749,0.805,0.470,0.937,-0.000,0.004,-0.024,-0.002
0.800,0.593,0.257,0.642,0.000,0.004,-0.007,0.013
0.327,0.559,-0.125,0.898,0.000,0.004,0.009,-0.001
-0.143,0.559,-0.953,0.642,-0.000,0.004,0.046,0.012
-0.483,0.500,-1.461,0.767,-0.001,0.003,0.059,0.003
-0.483,0.500,-1.461,0.767,-0.001,0.003,0.059,0.003
0.033,0.581,-0.401,0.691,-0.001,0.003,0.005,0.006
-0.733,0.339,-1.911,0.645,-0.003,0.003,0.063,0.006
-1.957,0.499,-6.388,7.171,-0.016,0.028,0.120,-0.009
-1.563,0.578,-10.165,15.643,-0.034,0.062,0.081,-0.005
-1.280,0.195,-13.490,23.803,-0.051,0.096,0.032,0.007
-3.422,5.069,-16.608,31.175,-0.068,0.128,-0.016,0.045
-8.494,7.972,-14.679,25.388,-0.081,0.154,-0.280,0.661
-8.494,7.972,-18.485,33.000,-0.096,0.185,-0.280,0.661
-4.257,1.537,-14.683,19.715,-0.102,0.192,-0.537,1.409
-8.816,8.131,-15.298,16.836,-0.111,0.203,-0.618,1.695
-5.543,8.196,-5.920,10.886,-0.113,0.212,-1.121,2.107
-7.230,4.216,-6.165,-0.484,-0.116,0.210,-1.143,2.652
-4.988,2.147,-2.263,-5.524,-0.113,0.204,-1.295,2.822
-5.843,1.385,-3.226,-8.049,-0.112,0.200,-1.244,2.899
-4.081,-1.031,1.509,-14.258,-0.105,0.176,-1.390,2.915
-4.278,1.076,0.979,-10.476,-0.102,0.174,-1.322,2.698
-5.969,2.473,1.292,-10.681,-0.089,0.141,-1.172,2.292
-4.844,0.579,1.063,-12.996,-0.086,0.141,-1.134,2.409
-4.283,0.840,3.079,-12.573,-0.081,0.124,-1.162,2.183
-3.126,-0.757,3.662,-14.530,-0.067,0.104,-1.023,2.024
-2.434,-0.442,4.800,-12.594,-0.060,0.087,-0.990,1.716
-1.844,-1.065,6.671,-15.021,-0.050,0.069,-0.955,1.616
-1.210,0.099,6.675,-13.878,-0.037,0.051,-0.802,1.336
-1.210,0.099,7.526,-15.581,-0.034,0.045,-0.802,1.336
0.290,0.529,8.217,-11.413,-0.016,0.013,-0.609,0.737
0.254,0.230,7.721,-12.263,-0.005,-0.004,-0.454,0.567
0.834,-0.629,8.736,-13.111,0.005,-0.022,-0.370,0.386
0.418,-0.301,6.989,-8.124,0.017,-0.040,-0.142,-0.091
1.640,0.018,9.338,-10.944,0.027,-0.058,-0.130,-0.179
2.275,-1.763,9.818,-14.466,0.038,-0.078,-0.015,-0.254
2.921,-3.130,10.037,-14.992,0.049,-0.098,0.113,-0.478
1.678,-1.129,10.187,-12.831,0.060,-0.115,0.240,-0.795
3.364,-1.804,9.538,-13.122,0.069,-0.129,0.384,-0.955
3.483,-2.449,7.787,-12.025,0.079,-0.148,0.601,-1.250
4.301,-3.236,9.411,-12.059,0.088,-0.167,0.634,-1.481
2.942,1.093,5.846,-3.385,0.094,-0.172,0.887,-1.986
3.760,-1.085,6.870,-5.897,0.103,-0.189,0.946,-2.065
3.634,-1.795,6.958,-5.789,0.110,-0.204,1.024,-2.267
1.381,0.291,0.817,-2.621,0.110,-0.205,1.335,-2.432
2.767,-1.170,3.621,-1.593,0.113,-0.210,1.228,-2.547
4.758,-2.954,0.471,2.469,0.105,-0.194,1.287,-2.554
0.301,4.077,-5.236,16.340,0.088,-0.161,1.357,-2.834
2.091,-0.756,-8.358,16.475,0.082,-0.145,1.440,-2.636
1.170,-0.902,-12.886,23.671,0.067,-0.123,1.483,-2.724
-2.856,7.112,-14.989,30.066,0.042,-0.070,1.271,-2.385
-4.548,5.917,-15.453,22.024,0.028,-0.048,1.118,-1.698
-5.192,5.467,-15.291,19.146,0.019,-0.036,1.008,-1.412
-4.976,3.308,-12.664,13.062,0.011,-0.028,0.773,-1.002
-5.390,2.079,-12.680,9.988,0.005,-0.021,0.701,-0.766
-5.309,1.141,-9.952,5.885,-0.001,-0.014,0.484,-0.463
-4.835,0.340,-8.967,3.473,-0.005,-0.010,0.383,-0.304
-5.391,0.141,-8.926,2.743,-0.010,-0.007,0.318,-0.225
-5.614,0.218,-8.525,2.466,-0.012,-0.006,0.275,-0.199
-4.356,-0.227,-6.285,1.210,-0.013,-0.005,0.146,-0.124
-4.549,-0.156,-5.714,0.791,-0.015,-0.004,0.100,-0.084
-4.644,-0.486,-5.890,0.055,-0.016,-0.003,0.099,-0.044
-3.869,-1.544,-4.614,-0.993,-0.016,-0.003,0.029,0.011
-3.314,-1.070,-3.611,-0.744,-0.016,-0.003,-0.018,-0.002
-3.465,-1.151,-3.686,-0.603,-0.016,-0.003,-0.012,-0.010
-3.076,-1.042,-3.152,-0.868,-0.015,-0.003,-0.034,0.004
-2.940,-0.848,-2.878,-0.618,-0.015,-0.003,-0.044,-0.008
-2.781,-0.440,-2.743,0.303,-0.014,-0.003,-0.042,-0.046
-1.752,0.063,-1.352,0.973,-0.013,-0.002,-0.098,-0.068
-1.752,0.063,-1.352,0.973,-0.013,-0.002,-0.098,-0.068
-1.497,0.281,-1.054,1.369,-0.012,-0.000,-0.093,-0.074
-1.813,0.422,-1.563,1.006,-0.011,0.000,-0.057,-0.047
-0.198,0.409,0.793,0.571,-0.009,0.001,-0.155,-0.019
-0.198,0.409,0.793,0.571,-0.009,0.001,-0.155,-0.019
0.946,0.925,1.802,1.963,-0.006,0.002,-0.166,-0.077
1.219,0.997,2.494,1.711,-0.005,0.002,-0.186,-0.060
1.441,0.709,2.586,1.922,-0.003,0.002,-0.171,-0.065
1.345,0.967,2.104,1.859,-0.002,0.003,-0.127,-0.052
1.216,0.866,1.967,1.169,-0.001,0.003,-0.111,-0.016
1.268,0.723,1.898,1.163,-0.000,0.003,-0.098,-0.015
0.824,0.702,0.820,0.831,0.000,0.003,-0.035,0.002
0.576,0.440,0.119,0.863,0.000,0.004,0.000,0.002
0.023,0.559,-0.620,0.658,0.000,0.004,0.034,0.011
-0.226,0.522,-1.226,0.958,-0.000,0.004,0.057,-0.004
-0.136,-0.090,-1.350,0.662,-0.001,0.003,0.052,0.008
-0.052,0.234,-0.412,0.650,-0.001,0.003,0.006,0.009
-0.602,0.149,-1.618,0.249,-0.002,0.003,0.058,0.026
-1.604,0.499,-2.714,0.893,-0.003,0.003,0.097,-0.008
-1.130,0.434,-5.357,6.910,-0.016,0.028,0.067,0.005
-1.638,0.419,-10.319,15.596,-0.034,0.062,0.092,-0.003
-1.051,0.627,-13.121,24.049,-0.051,0.096,0.017,-0.003
-3.629,5.438,-16.658,31.378,-0.067,0.128,-0.011,0.035
-4.790,10.956,-19.156,34.372,-0.083,0.158,-0.078,0.260
-7.488,9.697,-16.424,26.802,-0.093,0.177,-0.339,0.873
-7.943,10.059,-15.901,22.398,-0.104,0.198,-0.510,1.354
-6.935,8.703,-9.591,14.900,-0.111,0.208,-0.912,1.854
-6.632,6.823,-8.060,7.129,-0.115,0.215,-1.029,2.333
-5.959,0.816,-4.814,-6.046,-0.112,0.202,-1.161,2.824
-5.309,4.169,-5.146,-2.731,-0.116,0.207,-1.192,2.720
-2.925,-1.611,-2.767,-5.251,-0.111,0.198,-1.253,2.741
-4.550,0.170,-0.167,-11.400,-0.103,0.178,-1.273,2.798
-5.312,2.955,-0.332,-8.057,-0.105,0.177,-1.293,2.614
-3.183,-3.395,0.280,-11.546,-0.096,0.158,-1.211,2.552
-4.815,0.054,0.447,-12.274,-0.085,0.135,-1.085,2.303
-3.984,0.784,2.991,-13.519,-0.081,0.128,-1.168,2.282
-1.864,-1.828,4.603,-13.127,-0.070,0.112,-1.103,2.058
-2.472,-0.338,5.339,-14.164,-0.055,0.081,-0.958,1.725
-0.508,-0.521,7.847,-15.203,-0.049,0.073,-1.000,1.673
-1.246,-0.320,6.885,-14.585,-0.040,0.055,-0.838,1.411
-0.602,-0.197,8.132,-14.263,-0.029,0.038,-0.766,1.186
-0.185,-0.257,8.184,-13.415,-0.016,0.015,-0.612,0.856
0.484,-0.212,8.543,-13.288,-0.006,-0.002,-0.499,0.634
0.484,-0.212,10.369,-16.941,0.002,-0.017,-0.499,0.634
0.695,-0.756,6.346,-13.803,0.016,-0.041,-0.117,0.179
1.177,0.033,8.255,-10.865,0.026,-0.059,-0.082,-0.199
2.656,-1.373,9.793,-13.460,0.038,-0.078,-0.019,-0.307
4.236,-2.963,8.563,-7.334,0.048,-0.091,0.169,-0.771
2.596,-0.002,7.880,-8.108,0.059,-0.113,0.340,-1.001
2.596,-0.002,11.306,-14.959,0.072,-0.140,0.340,-1.001
3.893,-1.767,9.324,-10.938,0.080,-0.147,0.531,-1.296
2.254,2.297,5.609,-3.196,0.084,-0.152,0.775,-1.737
4.030,0.695,9.021,-4.022,0.094,-0.169,0.726,-1.912
4.090,-3.434,7.238,-9.764,0.103,-0.190,0.931,-1.890
3.729,-2.799,6.680,-7.014,0.110,-0.203,1.040,-2.184
1.434,2.904,7.550,-8.464,0.120,-0.218,1.124,-2.305
4.007,-0.379,8.918,-10.043,0.126,-0.229,1.128,-2.362
5.270,-1.713,2.264,0.468,0.111,-0.199,1.274,-2.513
2.180,-1.040,-8.582,18.157,0.084,-0.149,1.482,-2.771
1.099,-0.535,-13.380,25.976,0.069,-0.125,1.536,-2.867
-0.164,4.357,-14.807,31.932,0.063,-0.108,1.528,-2.946
-2.172,7.228,-15.541,32.002,0.046,-0.076,1.352,-2.548
-4.270,6.002,-15.058,22.321,0.029,-0.048,1.114,-1.716
-5.228,5.108,-14.907,19.053,0.019,-0.036,0.978,-1.407
-5.095,3.294,-12.438,13.203,0.012,-0.028,0.775,-1.008
-5.346,1.663,-10.921,8.015,0.003,-0.018,0.582,-0.620
-5.102,1.071,-9.748,5.840,-0.001,-0.013,0.473,-0.459
-5.018,0.151,-8.998,3.289,-0.005,-0.010,0.392,-0.293
-5.449,-0.164,-8.748,2.100,-0.008,-0.009,0.337,-0.212
-5.553,-0.306,-8.611,1.068,-0.012,-0.006,0.281,-0.123
-4.819,-0.372,-6.193,0.990,-0.014,-0.005,0.137,-0.110
-4.522,-0.180,-5.850,0.607,-0.015,-0.003,0.100,-0.074
-4.083,-0.653,-5.201,-0.217,-0.016,-0.003,0.059,-0.028
-3.927,-1.319,-4.244,-1.097,-0.016,-0.003,0.010,0.013
-3.230,-0.931,-3.482,-0.823,-0.016,-0.003,-0.025,-0.001
-3.405,-1.097,-3.662,-0.548,-0.016,-0.003,-0.011,-0.011
-3.231,-0.904,-3.530,-0.560,-0.015,-0.003,-0.015,-0.012
-2.643,-0.648,-2.715,-0.180,-0.015,-0.003,-0.053,-0.027
-2.380,-0.234,-2.022,0.523,-0.014,-0.002,-0.072,-0.051
-1.652,0.241,-1.114,1.024,-0.013,-0.001,-0.108,-0.069
-1.572,0.312,-0.472,1.435,-0.012,-0.001,-0.128,-0.083
-1.645,0.503,-1.350,1.449,-0.011,0.000,-0.072,-0.070
-1.496,0.198,-1.396,1.282,-0.011,0.001,-0.062,-0.058
-0.511,-0.027,-0.362,0.399,-0.009,0.001,-0.100,-0.011
0.003,0.721,1.197,0.922,-0.009,0.001,-0.167,-0.034
0.251,0.926,1.674,1.150,-0.007,0.001,-0.169,-0.040
1.369,0.633,2.638,1.770,-0.004,0.002,-0.183,-0.062
0.919,1.091,1.638,1.911,-0.003,0.003,-0.118,-0.060
1.118,0.867,1.557,1.675,-0.002,0.003,-0.103,-0.045
1.001,0.338,1.963,1.040,-0.001,0.003,-0.112,-0.011
1.001,0.338,1.963,1.040,-0.001,0.003,-0.112,-0.011
0.868,0.582,0.703,0.858,-0.000,0.003,-0.036,0.000
0.579,0.582,0.331,0.887,0.000,0.004,-0.014,-0.000
0.075,0.805,-0.737,1.065,-0.000,0.003,0.036,-0.010
-0.265,0.216,-1.431,0.858,-0.001,0.003,0.065,0.000
-0.220,0.581,-0.669,0.669,-0.001,0.003,0.018,0.007
-0.436,0.356,-1.623,0.217,-0.002,0.003,0.061,0.028
-0.960,0.051,-1.862,0.075,-0.002,0.003,0.067,0.034
-1.135,0.499,-1.820,0.688,-0.002,0.003,0.060,0.001
-1.365,-0.323,-5.500,7.141,-0.015,0.028,0.081,-0.007
-1.127,0.513,-9.312,15.710,-0.034,0.062,0.036,-0.008
-0.985,0.275,-13.073,23.901,-0.051,0.096,0.014,0.004
-0.985,0.275,-16.646,31.650,-0.068,0.128,-0.012,0.022
-4.534,5.702,-14.947,23.989,-0.081,0.154,-0.269,0.724
-7.443,8.135,-15.984,25.202,-0.094,0.177,-0.371,0.954
-5.131,3.487,-8.561,10.613,-0.098,0.184,-0.800,1.771
-7.684,5.288,-12.264,10.591,-0.109,0.200,-0.749,1.971
-7.011,6.952,-9.988,8.393,-0.115,0.208,-0.932,2.182
-4.022,0.573,-2.665,-6.419,-0.106,0.185,-1.186,2.630
-5.923,1.231,-4.957,-5.799,-0.109,0.190,-1.120,2.670
-6.482,1.559,-4.024,-6.114,-0.110,0.188,-1.172,2.659
-5.264,2.503,-1.467,-7.089,-0.106,0.183,-1.254,2.648
-4.184,-0.048,1.308,-11.137,-0.101,0.171,-1.323,2.698
-4.442,0.059,0.459,-10.688,-0.090,0.148,-1.143,2.383
-5.266,0.690,-0.120,-11.415,-0.085,0.138,-1.061,2.301
-4.077,0.673,3.186,-14.448,-0.080,0.127,-1.155,2.310
-2.075,-1.457,5.518,-12.640,-0.074,0.114,-1.207,2.062
-2.661,-0.057,4.776,-11.715,-0.057,0.087,-0.957,1.669
-1.189,-0.440,6.914,-13.527,-0.049,0.069,-0.959,1.545
-0.869,-0.834,6.509,-13.635,-0.040,0.054,-0.831,1.363
-0.832,0.818,6.215,-12.160,-0.027,0.032,-0.649,1.013
0.089,0.106,7.841,-13.407,-0.016,0.016,-0.596,0.866
0.069,0.150,7.736,-12.948,-0.006,-0.003,-0.463,0.614
0.279,-0.471,7.827,-13.163,0.004,-0.021,-0.341,0.398
-0.375,0.961,5.929,-10.377,0.015,-0.040,-0.106,0.021
0.974,-0.040,8.473,-11.717,0.026,-0.058,-0.099,-0.144
1.744,-1.553,7.869,-8.402,0.037,-0.073,0.065,-0.493
2.277,0.666,7.967,-8.914,0.047,-0.093,0.194,-0.712
2.834,-0.192,8.016,-9.002,0.058,-0.111,0.323,-0.937
2.834,-0.192,11.442,-15.854,0.072,-0.138,0.323,-0.937
3.515,-2.357,13.207,-20.956,0.083,-0.160,0.372,-0.947
2.928,-0.913,7.721,-6.817,0.084,-0.152,0.660,-1.565
2.928,-0.913,11.682,-14.740,0.100,-0.184,0.660,-1.565
3.909,-3.489,13.193,-20.210,0.112,-0.211,0.738,-1.621
1.498,2.975,8.370,-8.754,0.111,-0.208,0.965,-2.158
3.283,-2.836,5.886,-8.200,0.113,-0.211,1.121,-2.229
3.147,-3.922,2.856,-5.620,0.115,-0.217,1.296,-2.425
4.091,-1.597,-1.145,8.254,0.104,-0.189,1.362,-2.777
0.180,3.788,-5.643,16.379,0.089,-0.166,1.400,-2.894
1.023,-0.980,-13.508,25.381,0.069,-0.127,1.532,-2.853
-1.238,5.242,-15.999,33.415,0.056,-0.103,1.505,-2.962
-2.144,7.541,-15.342,32.280,0.045,-0.077,1.333,-2.576
-5.153,5.599,-16.387,22.052,0.026,-0.045,1.147,-1.669
-5.515,5.139,-15.684,19.157,0.020,-0.037,1.031,-1.418
-5.515,5.139,-15.684,19.157,0.020,-0.037,1.031,-1.418
-5.496,2.034,-11.823,7.688,0.003,-0.016,0.631,-0.590
-5.010,1.271,-10.054,6.398,-0.001,-0.015,0.490,-0.502
-5.050,0.090,-9.164,3.276,-0.006,-0.010,0.384,-0.294
-5.535,-0.260,-9.057,1.829,-0.008,-0.009,0.350,-0.200
-5.584,-0.133,-9.103,1.860,-0.010,-0.008,0.336,-0.194
-5.193,-0.754,-6.636,0.419,-0.015,-0.005,0.150,-0.082
-4.993,-0.171,-6.847,1.254,-0.015,-0.004,0.149,-0.116
-4.791,-0.600,-5.990,0.245,-0.017,-0.003,0.091,-0.053
-4.506,-1.097,-5.492,-0.507,-0.017,-0.003,0.060,-0.013
-4.506,-1.097,-5.492,-0.507,-0.017,-0.003,0.060,-0.013
-3.932,-0.822,-4.267,-0.806,-0.017,-0.003,-0.004,-0.001
-3.658,-0.681,-3.845,-0.389,-0.017,-0.003,-0.024,-0.019
-3.387,-0.509,-3.604,-0.394,-0.017,-0.003,-0.033,-0.015
-3.288,-1.126,-3.013,-0.181,-0.017,-0.003,-0.058,-0.024
-2.825,-0.275,-2.653,0.453,-0.015,-0.002,-0.058,-0.046
-2.939,-0.191,-2.806,0.398,-0.015,-0.001,-0.048,-0.038
-2.431,0.196,-2.243,0.828,-0.014,-0.001,-0.068,-0.055
-1.739,0.834,-1.163,1.860,-0.013,-0.000,-0.110,-0.098
-1.163,0.015,-0.334,1.225,-0.013,0.000,-0.144,-0.060
-0.846,0.393,-0.258,0.774,-0.010,0.001,-0.112,-0.032
0.138,0.700,1.524,1.298,-0.008,0.001,-0.171,-0.048
0.631,0.926,2.393,1.724,-0.006,0.001,-0.200,-0.069
1.381,1.069,2.955,2.018,-0.005,0.002,-0.213,-0.078
1.425,1.104,1.907,2.221,-0.002,0.003,-0.125,-0.076
1.179,1.107,2.134,1.802,-0.001,0.003,-0.124,-0.052
1.360,0.805,1.163,1.005,-0.001,0.003,-0.072,-0.009
0.750,0.603,0.932,0.926,-0.000,0.003,-0.051,-0.003
0.159,0.723,-0.229,0.904,-0.000,0.003,0.010,-0.003
0.196,0.439,-0.686,0.619,-0.000,0.003,0.031,0.011
-0.307,0.500,-0.948,0.719,-0.001,0.003,0.039,0.006
-0.099,0.377,-1.133,0.474,-0.001,0.003,0.042,0.018
-0.437,0.805,-0.831,0.978,-0.001,0.003,0.026,-0.008
-0.603,0.259,-1.543,0.016,-0.002,0.003,0.056,0.038
-1.668,0.211,-2.613,0.244,-0.003,0.003,0.096,0.026
-1.645,0.433,-6.182,7.159,-0.016,0.028,0.108,-0.009
-1.570,-0.079,-10.406,15.526,-0.034,0.062,0.091,0.002
-0.842,0.404,-13.441,23.605,-0.051,0.096,0.029,0.017
-2.888,3.930,-15.111,27.927,-0.067,0.127,-0.087,0.195
-5.992,8.195,-17.782,30.759,-0.082,0.156,-0.137,0.410
-7.651,9.471,-17.305,27.128,-0.095,0.178,-0.322,0.874
-8.497,8.468,-16.363,19.412,-0.105,0.196,-0.499,1.483
-6.933,3.705,-9.739,6.578,-0.110,0.200,-0.882,2.173
-3.282,-2.183,-7.769,5.060,-0.113,0.203,-1.021,2.289
-8.050,8.323,-8.730,9.580,-0.115,0.210,-0.997,2.142
-5.893,2.795,-4.220,-3.936,-0.110,0.195,-1.163,2.640
-6.303,3.103,-3.138,-3.913,-0.110,0.194,-1.219,2.623
-6.089,3.269,-2.989,-7.308,-0.109,0.189,-1.210,2.732
-5.026,1.589,0.042,-9.796,-0.106,0.176,-1.323,2.694
-4.431,-0.410,0.074,-13.032,-0.092,0.152,-1.151,2.547
-4.593,0.545,2.285,-12.617,-0.092,0.146,-1.258,2.459
-2.351,-1.593,3.471,-12.339,-0.079,0.126,-1.159,2.190
-3.865,1.185,3.543,-11.545,-0.072,0.110,-1.079,1.953
-3.037,-0.031,4.345,-14.239,-0.063,0.093,-1.003,1.870
-1.397,-0.094,6.208,-12.045,-0.047,0.066,-0.897,1.423
-1.397,-0.094,6.721,-13.071,-0.045,0.062,-0.897,1.423
-1.799,0.051,7.069,-15.332,-0.037,0.047,-0.811,1.351
0.270,-0.395,8.570,-14.521,-0.017,0.016,-0.637,0.927
0.659,-0.357,8.987,-14.087,-0.006,-0.001,-0.524,0.687
1.226,-0.817,7.360,-10.830,0.006,-0.022,-0.294,0.272
-0.070,0.500,5.594,-11.532,0.015,-0.040,-0.089,0.080
1.386,-0.214,9.396,-12.321,0.027,-0.058,-0.134,-0.105
1.386,-0.214,12.096,-17.722,0.038,-0.079,-0.134,-0.105
0.451,1.487,9.480,-14.780,0.049,-0.097,0.132,-0.468
4.239,-4.600,12.051,-17.904,0.061,-0.118,0.154,-0.576
2.465,-2.513,7.265,-12.264,0.069,-0.135,0.499,-1.076
6.774,-6.442,10.326,-10.129,0.077,-0.144,0.441,-1.293
4.512,-3.655,9.646,-12.952,0.088,-0.168,0.620,-1.456
2.949,-2.450,5.431,-10.112,0.096,-0.183,0.924,-1.777
2.121,0.376,8.955,-9.347,0.109,-0.203,0.910,-2.072
3.135,-1.627,6.135,-5.052,0.107,-0.201,1.031,-2.264
3.584,-3.010,6.138,-7.100,0.115,-0.217,1.132,-2.352
2.469,-2.010,1.569,-2.623,0.117,-0.216,1.380,-2.565
2.811,-2.441,-2.723,6.909,0.103,-0.193,1.418,-2.759
-0.093,4.088,-8.836,16.452,0.093,-0.170,1.605,-2.942
-0.904,6.029,-12.346,26.850,0.069,-0.123,1.485,-2.876
-0.658,3.547,-13.720,29.169,0.055,-0.101,1.379,-2.724
-2.782,4.930,-16.072,27.782,0.044,-0.082,1.355,-2.409
-4.960,4.453,-16.563,22.903,0.027,-0.053,1.164,-1.807
