0.146,-0.795,6.225,-5.993,-0.379,-0.078,-2.533,-1.886,1.859,-11.505,0.262,-0.035,-0.253,-0.206
0.112,-0.794,6.269,-6.159,-0.477,-0.054,-2.366,-1.878,1.999,-11.851,0.219,-0.028,0.047,-0.110
-0.071,-0.678,6.446,-6.022,-0.379,-0.086,-2.421,-1.585,2.283,-11.402,0.141,-0.033,-0.404,-0.403
0.112,-0.652,6.293,-6.187,-0.378,-0.086,-2.381,-1.690,2.446,-11.548,0.197,-0.033,-0.201,-0.352
0.234,-0.808,6.609,-5.967,-0.323,-0.083,-2.381,-1.781,2.201,-11.041,0.248,-0.024,-0.303,-0.108
0.071,-0.873,5.984,-6.680,-0.344,-0.076,-2.593,-1.719,2.404,-12.245,0.211,-0.041,-0.301,-0.110
0.071,-0.873,5.984,-6.680,-0.344,-0.076,-2.593,-1.719,2.404,-12.245,0.211,-0.041,-0.301,-0.110
0.261,-0.731,5.824,-6.045,-0.394,-0.091,-2.566,-1.894,1.978,-11.972,0.163,-0.023,-0.201,0.036
-0.003,-0.899,6.284,-5.832,-0.345,-0.065,-2.409,-1.811,2.283,-11.615,0.230,-0.039,-0.203,0.180
-0.003,-0.899,6.284,-5.832,-0.345,-0.065,-2.409,-1.811,2.283,-11.615,0.230,-0.039,-0.203,0.180
0.037,-0.704,6.076,-5.938,-0.338,-0.087,-2.656,-1.787,1.961,-11.888,0.175,-0.040,-0.201,-0.206
0.004,-0.822,6.146,-5.771,-0.392,-0.078,-2.319,-1.892,2.158,-12.328,0.158,-0.034,-0.205,-0.108
0.037,-0.665,6.353,-6.050,-0.207,-0.124,-2.480,-1.751,2.000,-11.771,0.270,-0.010,-0.299,-0.205
0.261,-0.834,6.136,-6.130,-0.345,-0.091,-2.323,-1.727,1.997,-11.798,0.201,-0.014,0.194,-0.159
0.112,-0.809,6.613,-6.130,-0.351,-0.090,-2.579,-1.749,2.323,-12.075,0.195,-0.038,-0.303,0.037
-0.004,-0.703,6.122,-6.105,-0.383,-0.075,-2.565,-1.787,2.038,-11.849,0.166,-0.038,-0.301,-0.158
-0.044,-0.756,6.379,-5.687,-0.370,-0.074,-2.495,-1.711,1.815,-12.194,0.197,-0.038,-0.303,-0.062
-0.112,-0.587,6.421,-6.047,-0.388,-0.074,-2.379,-1.772,2.322,-11.996,0.176,-0.040,-0.303,-0.156
0.031,-0.731,6.284,-5.963,-0.372,-0.074,-2.479,-1.848,1.876,-12.074,0.161,-0.043,-0.200,-0.014
0.119,-0.717,6.439,-5.855,-0.280,-0.099,-2.207,-1.794,2.283,-11.311,0.245,-0.009,-0.252,-0.400
-0.187,-0.939,6.284,-5.855,-0.118,-0.135,-2.293,-1.743,1.815,-12.050,0.422,0.026,-0.252,-0.013
0.037,-0.795,6.361,-6.546,-0.255,-0.115,-2.565,-1.816,2.211,-12.050,0.276,-0.005,-0.301,-0.013
0.043,-0.729,6.215,-5.854,-0.361,-0.072,-2.308,-1.811,2.201,-12.118,0.202,-0.053,-0.201,-0.303
0.193,-0.782,6.591,-6.297,-0.357,-0.070,-2.479,-1.713,2.342,-11.548,0.212,-0.035,-0.200,0.036
0.193,-0.782,6.591,-6.297,-0.357,-0.070,-2.479,-1.713,2.342,-11.548,0.212,-0.035,-0.200,0.036
-0.037,-0.717,6.206,-6.241,-0.405,-0.070,-2.465,-1.795,1.961,-12.105,0.235,-0.042,-0.204,-0.303
-0.037,-0.717,6.206,-6.241,-0.405,-0.070,-2.465,-1.795,1.961,-12.105,0.235,-0.042,-0.204,-0.303
0.152,-0.743,5.489,-5.799,-0.372,-0.074,-2.608,-1.832,2.000,-11.851,0.223,-0.039,-0.303,-0.109
-0.080,-0.717,5.897,-5.881,-0.390,-0.078,-2.579,-1.712,2.306,-11.760,0.172,-0.046,-0.302,-0.254
-0.041,-0.743,6.047,-5.909,-0.373,-0.073,-2.594,-1.773,2.241,-12.174,0.223,-0.032,-0.254,-0.207
-0.153,-0.705,5.975,-5.798,-0.465,-0.062,-2.533,-1.643,2.239,-11.667,0.232,-0.020,-0.301,-0.303
-0.266,-0.665,6.045,-6.104,-0.364,-0.072,-2.608,-1.676,2.038,-11.694,0.156,-0.030,-0.198,-0.158
-0.421,-0.756,6.608,-5.964,-0.382,-0.076,-2.451,-1.945,1.978,-11.970,0.196,-0.040,-0.150,-0.205
-0.074,-0.860,6.439,-6.104,-0.363,-0.071,-2.537,-1.719,2.506,-12.063,0.182,-0.030,-0.303,-0.352
-0.197,-0.756,6.061,-6.158,-0.355,-0.069,-2.494,-1.870,2.180,-12.353,0.223,-0.019,-0.201,-0.158
